,OrderId,Rejection Reason
4186,ORDER_9389,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4187,ORDER_9819,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4188,ORDER_10389,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4189,ORDER_1390,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4190,ORDER_3390,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4191,ORDER_4390,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4192,ORDER_5390,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4193,ORDER_6390,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4194,ORDER_8390,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4195,ORDER_9390,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4196,ORDER_10390,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4197,ORDER_2391,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4198,ORDER_3391,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4199,ORDER_4391,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4200,ORDER_4821,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4201,ORDER_5821,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4202,ORDER_7391,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4203,ORDER_7821,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4204,ORDER_1822,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4205,ORDER_3392,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4206,ORDER_5392,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4207,ORDER_5822,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4208,ORDER_7392,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4209,ORDER_7822,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4210,ORDER_8392,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4211,ORDER_9392,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4212,ORDER_2823,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4213,ORDER_3393,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4214,ORDER_6393,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4215,ORDER_9393,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4216,ORDER_9823,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4217,ORDER_10823,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4218,ORDER_1824,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4219,ORDER_2394,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4220,ORDER_6394,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4221,ORDER_8394,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4222,ORDER_9824,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4223,ORDER_10824,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4224,ORDER_1825,REJECTED-INVALID LOT SIZE
4225,ORDER_2825,REJECTED-INVALID LOT SIZE
4226,ORDER_3825,REJECTED-INVALID LOT SIZE
4227,ORDER_4825,REJECTED-INVALID LOT SIZE
4228,ORDER_5825,REJECTED-INVALID LOT SIZE
4229,ORDER_6395,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4230,ORDER_6825,REJECTED-INVALID LOT SIZE
4231,ORDER_7395,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4232,ORDER_7825,REJECTED-INVALID LOT SIZE
4233,ORDER_8825,REJECTED-INVALID LOT SIZE
4234,ORDER_9825,REJECTED-INVALID LOT SIZE
4235,ORDER_10825,REJECTED-INVALID LOT SIZE
4236,ORDER_3826,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4237,ORDER_6396,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4238,ORDER_7396,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4239,ORDER_7826,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4240,ORDER_8396,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4241,ORDER_8826,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4242,ORDER_9396,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4243,ORDER_9826,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4244,ORDER_10396,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4245,ORDER_1397,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4246,ORDER_2827,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4247,ORDER_4397,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4248,ORDER_6397,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4249,ORDER_6827,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4250,ORDER_7397,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4251,ORDER_8827,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4252,ORDER_9397,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4253,ORDER_2828,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4254,ORDER_3828,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4255,ORDER_5828,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4256,ORDER_7828,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4257,ORDER_9398,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4258,ORDER_10828,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4259,ORDER_1399,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4260,ORDER_1829,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4261,ORDER_2399,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4262,ORDER_3829,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4263,ORDER_4829,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4264,ORDER_5829,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4265,ORDER_6399,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4266,ORDER_7829,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4267,ORDER_8829,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4268,ORDER_1400,REJECTED-INVALID LOT SIZE
4269,ORDER_1830,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4270,ORDER_2400,REJECTED-INVALID LOT SIZE
4271,ORDER_3400,REJECTED-INVALID LOT SIZE
4272,ORDER_4400,REJECTED-INVALID LOT SIZE
4273,ORDER_5400,REJECTED-INVALID LOT SIZE
4274,ORDER_6400,REJECTED-INVALID LOT SIZE
4275,ORDER_7400,REJECTED-INVALID LOT SIZE
4276,ORDER_8400,REJECTED-INVALID LOT SIZE
4277,ORDER_8830,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4278,ORDER_9400,REJECTED-INVALID LOT SIZE
4279,ORDER_10400,REJECTED-INVALID LOT SIZE
4280,ORDER_1401,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4281,ORDER_2401,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4282,ORDER_3401,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4283,ORDER_4401,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4284,ORDER_6401,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4285,ORDER_6831,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4286,ORDER_7401,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4287,ORDER_10401,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4288,ORDER_1402,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4289,ORDER_2402,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4290,ORDER_2832,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4291,ORDER_3832,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4292,ORDER_9402,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4293,ORDER_4833,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4294,ORDER_5403,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4295,ORDER_6403,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4296,ORDER_6833,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4297,ORDER_7833,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4298,ORDER_8403,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4299,ORDER_8833,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4300,ORDER_10403,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4301,ORDER_1404,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4302,ORDER_1834,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4303,ORDER_2404,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4304,ORDER_3404,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4305,ORDER_3834,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
4306,ORDER_4834,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
